work_year,experience_level,job_title,company_location,monthly_salary_mad
2024,Intermédiaire,Manager,Malte,146459.1666666667
2024,Senior,Security Solutions Architect,États-Unis,150833.33333333334
2024,Senior,Security Operations Lead,Australie,103320.83333333333
2024,Débutant,Risk Operations Analyst,États-Unis,125304.79166666669
2024,Intermédiaire,Incident Responder,Afrique du Sud,96103.45833333333
2024,Senior,Firewall Engineer,Slovaquie,18100.000000000004
2024,Cadre supérieur,Account Executive,Australie,230775.0
2024,Senior,Security Operations Engineer,Estonie,55305.30416666667
2024,Cadre supérieur,Head of Security,Slovaquie,15083.333333333334
2024,Cadre supérieur,Privacy Officer,Royaume-Uni,84843.75000000001
2024,Senior,Information Security Analyst,Lituanie,33183.333333333336
2024,Intermédiaire,IT Security Professional,États-Unis,135847.2875
2024,Débutant,Network Administrator,Israël,78056.25000000001
2024,Senior,Security Engineer,Brésil,45250.0
2024,Senior,Security Engineer,Argentine,45250.0
2024,Senior,Security Engineer,Pakistan,45250.0
2024,Senior,Security Engineer,Philippines,45250.0
2024,Senior,Security Engineer,Colombie,45250.0
2024,Senior,Reverse Engineer,Slovaquie,45250.0
2024,Senior,System Engineer,Slovaquie,25138.6375
2024,Senior,Security Architect,Croatie,26686.94166666667
2024,Intermédiaire,Compliance Specialist,Nouvelle-Zélande,75416.66666666667
2024,Senior,Consultant,Slovaquie,25138.6375
2024,Intermédiaire,Project Manager,Australie,102768.02916666667
2024,Débutant,Exploitation Analyst 3,États-Unis,218711.35
2024,Senior,Network Engineer,Djibouti,108373.75
2024,Senior,Technology Risk Manager,Royaume-Uni,108411.45833333333
2024,Senior,DevSecOps Engineer,Espagne,83796.21250000001
2024,Débutant,SOC Analyst,Autriche,43687.36666666667
2024,Intermédiaire,Cyber Threat Intelligence Specialist,États-Unis,109278.75
2024,Intermédiaire,Security Analyst,Djibouti,108373.75
2024,Senior,Network Engineer,Kenya,108373.75
2024,Intermédiaire,Security Specialist,Guam,125616.26250000001
2024,Débutant,GRC Analyst,Philippines,21159.654166666667
2024,Senior,IAM Engineer,Irlande,117650.0
2024,Senior,Software Engineer,Espagne,96365.15416666667
2024,Intermédiaire,Cyber Security,Nouvelle-Zélande,85570.0125
2024,Senior,Security Engineer,Chypre,37708.333333333336
2024,Intermédiaire,Network Security Manager,Autriche,22413.833333333332
2024,Senior,IT Security Expert,Autriche,35193.94166666667
2024,Cadre supérieur,Principal Product Manager,France,83796.21250000001
2024,Senior,Cyber Security Project Manager,États-Unis,164785.4166666667
2024,Intermédiaire,Application Security Manager,Autriche,22413.833333333332
2024,Intermédiaire,Systems Administrator,Irak,78056.25000000001
2024,Intermédiaire,Incident Responder,Allemagne,79941.66666666667
2024,Intermédiaire,Penetration Tester,Slovaquie,38210.60833333334
2024,Senior,Principal Product Security Engineer,Allemagne,97203.03333333334
2024,Senior,Product Manager,Croatie,26686.94166666667
2024,Intermédiaire,Security Specialist,Égypte,103320.83333333333
2024,Senior,Product Manager,Autriche,67036.36666666667
2024,Senior,Staff Data Engineer,États-Unis,181482.66666666666
2024,Senior,Incident Response Manager,Canada,78317.19166666667
2024,Intermédiaire,Security Specialist,Irlande,54467.42500000001
2024,Senior,Red Team Operator,Rwanda,118932.08333333333
2024,Débutant,Cyber Security Analyst,Pologne,25453.125
2024,Senior,Cloud Engineer,Canada,120666.66666666667
2024,Senior,Security Engineer,Albanie,45250.0
2024,Senior,Security Engineer,Azerbaïdjan,45250.0
2024,Senior,Security Engineer,Arménie,45250.0
2024,Senior,Security Engineer,Monténégro,45250.0
2024,Senior,Security Engineer,Macédoine du Nord,45250.0
2024,Senior,IAM Specialist,États-Unis,109882.08333333333
2024,Débutant,IT Security Professional,Autriche,22413.833333333332
2024,Senior,Business Analyst,Émirats arabes unis,30166.666666666668
2024,Senior,Enterprise Architect,Irlande,65779.925
2024,Intermédiaire,Vulnerability Manager,Royaume-Uni,65989.58333333334
2024,Débutant,Incident Handler,Pays-Bas,83008.10833333334
2024,Senior,Technical Account Manager,Royaume-Uni,101284.58333333333
2024,Intermédiaire,Security Software Engineer,Canada,121571.66666666667
2024,Senior,Security Lead,Philippines,27670.375
2024,Intermédiaire,DevSecOps Engineer,Tchéquie,29160.608333333337
2024,Intermédiaire,Test Engineer,Italie,103320.83333333333
2024,Senior,Cyber Threat Hunt Analyst,États-Unis,138238.75000000003
2024,Senior,Consultant,Nouvelle-Zélande,50434.895833333336
2024,Intermédiaire,Software Engineer,Australie,134518.44583333333
2024,Senior,Security Administrator,Honduras,110108.33333333333
2024,Senior,Security Engineer,Chili,108600.0
2024,Intermédiaire,Cyber Security Advisor,Canada,94270.83333333333
2024,Senior,Application Security Lead,Canada,137846.58333333334
2024,Senior,DevSecOps Engineer,Égypte,165916.6666666667
2024,Senior,Security Architect,Égypte,145554.1666666667
2024,Senior,SIEM Engineer,Pays-Bas,67713.60833333334
2024,Senior,DevOps Engineer,Croatie,26686.94166666667
2024,Senior,Network Security Manager,États-Unis,138238.75000000003
2024,Senior,System Administrator,Corée du Sud,60710.416666666664
2024,Intermédiaire,IT Security Associate,États-Unis,188503.95833333334
2024,Senior,Cyber Security,Rwanda,136805.83333333334
2024,Intermédiaire,Compliance Officer,Royaume-Uni,37708.333333333336
2024,Intermédiaire,Information Security Risk Specialist,Allemagne,165916.6666666667
2024,Intermédiaire,Information Security Manager,Allemagne,75416.66666666667
2024,Senior,Security Architect,Allemagne,83796.21250000001
2024,Senior,DevSecOps Engineer,Suisse,141406.25000000003
2024,Senior,GRC Specialist,Royaume-Uni,55790.98750000001
2024,Senior,Compliance Analyst,Grèce,35193.94166666667
2024,Débutant,Security Administrator,France,45250.0
2024,Senior,SIEM Engineer,Colombie,75416.66666666667
2024,Débutant,Security Analyst,Mexique,18941.65
2024,Senior,Security Architect,Pays-Bas,73083.27500000001
2024,Intermédiaire,Information Security Risk Specialist,Australie,129716.66666666669
2024,Senior,Security Architect,Lettonie,51283.333333333336
2024,Intermédiaire,Information Security Advisor,Canada,58592.716666666674
2024,Senior,SecOps Engineer,Espagne,51953.03333333333
2024,Senior,Threat Intelligence Lead,Pays-Bas,33518.183333333334
2024,Débutant,SecOps Analyst,États-Unis,86729.16666666667
2024,Senior,DevSecOps,Australie,162900.00000000003
2024,Intermédiaire,SOC Engineer,Canada,62972.91666666668
2024,Senior,Security Lead,Nouvelle-Zélande,114633.33333333333
2024,Intermédiaire,DevSecOps Engineer,Italie,103320.83333333333
2024,Senior,Solutions Architect,Australie,145554.1666666667
2024,Senior,Cyber Security Consultant,Espagne,50277.275
2024,Intermédiaire,Cloud Security Engineer,États-Unis,86729.16666666667
2024,Senior,Security Solution Architect,États-Unis,170969.58333333334
2024,Cadre supérieur,Project Manager,Slovaquie,18100.000000000004
2024,Débutant,IT Auditor,Slovaquie,22121.970833333336
2024,Intermédiaire,Information Security Officer,Suède,35144.92083333334
2024,Senior,Network Engineer,Canada,86352.08333333334
2024,Senior,Security Operations Specialist,Canada,113125.0
2024,Senior,Security Architect,Nouvelle-Zélande,151466.83333333334
2024,Senior,Cyber Threat Intelligence Analyst,Pays-Bas,125693.94166666667
2024,Débutant,Project Manager,Pays-Bas,18300.608333333334
2024,Senior,Information Security Specialist,Allemagne,75416.66666666667
2024,Senior,Infrastructure Engineer,Allemagne,165916.6666666667
2024,Senior,Project Manager,Égypte,165916.6666666667
2024,Débutant,Security Analyst,Italie,79187.50000000001
2024,Senior,Cyber Security Consultant,Royaume-Uni,72588.54166666667
2024,Intermédiaire,Enterprise Sales Representative,États-Unis,143291.6666666667
2024,Senior,System Administrator,Canada,75416.66666666667
2024,Débutant,Incident Response Analyst,Royaume-Uni,44307.291666666664
2024,Senior,Consultant,Suisse,137121.075
2024,Cadre supérieur,Global Information Security Specialist,Jersey,84843.75000000001
2024,Senior,Security Program Manager,États-Unis,169310.4166666667
2024,Intermédiaire,DevOps Engineer,Égypte,103320.83333333333
2024,Intermédiaire,IT Security Manager,Allemagne,75416.66666666667
2024,Intermédiaire,Lead GRC Analyst,Afrique du Sud,65989.58333333334
2024,Cadre supérieur,GRC Director,États-Unis,294125.00000000006
2022,Débutant,IT Security Analyst,États-Unis,39216.66666666667
2024,Intermédiaire,Security Specialist,Portugal,71226.51666666668
2024,Senior,Security Engineer,Suisse,128550.72500000002
2023,Senior,Cyber Threat Intelligence Analyst,Canada,70400.70416666668
2024,Senior,Cloud Engineer,Italie,164182.08333333334
2024,Intermédiaire,Threat Hunter,Canada,87483.33333333333
2024,Intermédiaire,Vulnerability Manager,États-Unis,164403.05416666667
2024,Senior,Staff Detection Engineer,États-Unis,153850.00000000003
2024,Intermédiaire,Cyber Security Specialist,Belgique,100555.30416666668
2024,Intermédiaire,Technical Consultant,États-Unis,113336.16666666667
2024,Senior,Security Lead,Canada,146308.33333333334
2024,Intermédiaire,Cyber Security Technologist,États-Unis,128208.33333333336
2024,Senior,Security Lead,Égypte,116141.66666666667
2024,Intermédiaire,Cyber Project Manager,États-Unis,145554.1666666667
2024,Senior,DevSecOps Specialist,États-Unis,134995.83333333334
2024,Senior,Red Team Operator,Israël,82958.33333333334
2024,Senior,Cyber Systems Engineer,États-Unis,104075.0
2024,Intermédiaire,SecDevOps Engineer,États-Unis,128359.16666666669
2024,Senior,Information Security Architect,Royaume-Uni,85786.45833333334
2024,Senior,Professional Services Engineer,Costa Rica,105583.33333333333
2024,Senior,Professional Services Engineer,Mexique,105583.33333333333
2024,Senior,Professional Services Engineer,Chili,105583.33333333333
2024,Senior,Security Operations Engineer,Lituanie,60987.950000000004
2024,Débutant,Compliance Analyst,Royaume-Uni,49963.541666666664
2023,Cadre supérieur,Head of Security Operations,Japon,179680.96250000002
2024,Senior,Cyber Security Engineer,Royaume-Uni,90500.0
2024,Intermédiaire,Penetration Tester,Italie,36031.82083333334
2024,Senior,Incident Response Consultant,États-Unis,145554.1666666667
2024,Intermédiaire,Information Security Associate,États-Unis,67309.37500000001
2024,Débutant,Cyber Analyst,Kenya,22625.0
2024,Senior,DevSecOps Specialist,Canada,99399.16666666667
2024,Senior,Incident Response Engineer,Portugal,54467.42500000001
2024,Senior,Security Software Engineer,Royaume-Uni,47135.416666666664
2024,Intermédiaire,Vulnerability Management Specialist,Royaume-Uni,49020.833333333336
2024,Cadre supérieur,Head of Information Security,Canada,150833.33333333334
2024,Intermédiaire,Cyber Security Manager,Autriche,71226.51666666668
2024,Senior,Information Security Specialist,Royaume-Uni,103999.58333333333
2024,Senior,Security Operations Lead,Roumanie,62846.97083333333
2023,Intermédiaire,Application Security Engineer,Ouzbékistan,26395.833333333332
2024,Senior,Lead Security Solutions Engineer,États-Unis,131979.1666666667
2024,Intermédiaire,Security Specialist,Pakistan,92762.5
2024,Débutant,Cyber Security Analyst,États-Unis,75416.66666666667
2024,Intermédiaire,Information Security Program Manager,États-Unis,116895.83333333333
2024,Intermédiaire,Incident Response Analyst,Portugal,41897.72916666667
2024,Senior,Security Compliance Specialist,États-Unis,75416.66666666667
2024,Senior,Information Security Manager,Italie,46087.87916666667
2024,Senior,Penetration Tester,Argentine,45250.0
2024,Débutant,Cyber Analyst,Japon,103320.83333333333
2024,Intermédiaire,Information Security Engineer,Suède,44018.44583333334
2024,Senior,Information Security Officer,Estonie,65863.6375
2024,Débutant,Security Engineer,Portugal,54467.42500000001
2024,Senior,Security Architect,Portugal,54467.42500000001
2024,Intermédiaire,Security Researcher,Australie,135750.00000000003
2022,Senior,Cyber Security Consultant,États-Unis,82958.33333333334
2024,Senior,Threat Researcher,Portugal,46087.87916666667
2024,Intermédiaire,Security Engineer,France,62846.97083333333
2024,Senior,Cyber Security Consultant,Pologne,50277.275
2024,Senior,Penetration Tester,Danemark,64104.16666666668
2024,Senior,Lead Security Solutions Engineer,Kazakhstan,24321.120833333334
2024,Senior,Penetration Testing Engineer,Espagne,108934.85000000002
2023,Senior,Network Security Engineer,États-Unis,116895.83333333333
2024,Intermédiaire,Information Systems Security Manager,Royaume-Uni,51848.958333333336
2024,Senior,Technical Consultant,Canada,99550.0
2024,Senior,IT Security Manager,Luxembourg,127369.70000000001
2023,Intermédiaire,Cyber Security Training Specialist,États-Unis,81648.34583333334
2024,Senior,Offensive Security Engineer,Royaume-Uni,98984.375
2024,Intermédiaire,Offensive Security Engineer,Thaïlande,11358.504166666668
2023,Senior,SOC Engineer,France,56997.654166666674
2023,Senior,Cyber Security Manager,France,83868.6125
2024,Intermédiaire,Security Compliance Engineer,Nouvelle-Zélande,101058.33333333333
2024,Intermédiaire,Vulnerability Management Engineer,Costa Rica,37708.333333333336
2023,Senior,Cyber Security Analyst,Royaume-Uni,78873.76666666668
2024,Senior,Principal Security Architect,Royaume-Uni,85786.45833333334
2024,Senior,Security Operations Engineer,Inde,14485.279166666667
2024,Senior,Cyber Intelligence Analyst,Allemagne,185586.08750000002
2024,Intermédiaire,Cyber Intelligence Analyst,Australie,104075.0
2024,Intermédiaire,Application Security Engineer,États-Unis,86729.16666666667
2024,Senior,Detection and Response Engineer,Inde,135750.00000000003
2023,Senior,Infosec Risk Manager,États-Unis,159883.33333333334
2024,Intermédiaire,SOC Analyst,Inde,18106.787500000002
2024,Intermédiaire,SOC Manager,Irlande,109102.27500000001
2023,Senior,Staff Security Engineer,États-Unis,154604.1666666667
2024,Senior,Application Security Engineer,Portugal,43573.4875
2023,Senior,Penetration Tester,Pologne,52677.03333333333
2024,Senior,Zero Trust Architect,États-Unis,177153.75
2024,Débutant,Cyber Security Analyst,France,37708.333333333336
2024,Débutant,Cyber Threat Analyst,Corée du Sud,89818.23333333334
2024,Senior,Splunk Content Developer,États-Unis,176475.0
2023,Débutant,Penetration Tester,Espagne,28498.45
2023,Intermédiaire,Security Analyst,Liban,120666.66666666667
2023,Intermédiaire,Information Security Program Manager,Canada,145864.88333333333
2023,Senior,Head of Information Security,Indonésie,30033.17916666667
2023,Senior,Security Compliance Manager,États-Unis,162900.00000000003
2023,Débutant,DevOps Security Engineer,États-Unis,39216.66666666667
2023,Senior,Information Security GRC Manager,États-Unis,144800.00000000003
2023,Intermédiaire,Cyber Security Engineer,France,35012.94166666667
2023,Intermédiaire,Information System Security Engineer,Bulgarie,15385.0
2023,Senior,Cloud Security Architect,États-Unis,117650.0
2023,Senior,Security Engineer,Bulgarie,180765.4541666667
2023,Senior,Compliance Manager,Singapour,105583.33333333333
2023,Senior,Incident Response Analyst,Espagne,30127.45
2023,Senior,Cyber Program Manager,États-Unis,202946.25
2023,Senior,Application Security Engineer,Vietnam,37708.333333333336
2023,Senior,Network Security Engineer,Slovénie,48855.67083333334
2023,Senior,Cyber Security Manager,Inde,33016.6625
2023,Intermédiaire,Security Lead,Pays-Bas,48251.583333333336
2023,Senior,Technical Consultant,Royaume-Uni,46396.333333333336
2023,Senior,Security Analytics Lead,États-Unis,75416.66666666667
2023,Senior,Information Security Consultant,Royaume-Uni,83513.40000000001
2023,Intermédiaire,Cloud Security Engineer,Finlande,47226.67083333334
2023,Senior,Offensive Security Engineer,Canada,24212.520833333332
2023,Senior,Staff Security Engineer,Inde,45857.104166666664
2023,Senior,Cyber Security Engineer,Allemagne,73283.12916666667
2023,Senior,GRC Manager,États-Unis,143291.6666666667
2023,Débutant,Cloud Cyber Security Analyst,Afrique du Sud,12442.241666666669
2023,Senior,Information Security Manager,Malte,54554.90833333333
2023,Senior,Cloud Security Architect,Singapour,75416.66666666667
2023,Senior,IAM Engineer,Estonie,76540.37500000001
2023,Senior,Cyber Threat Intelligence Analyst,Italie,42504.07916666667
2023,Senior,Cyber Threat Intelligence Analyst,Espagne,40305.683333333334
2023,Intermédiaire,Application Security Engineer,Canada,44698.70416666667
2023,Senior,Incident Response Manager,France,131602.08333333334
2023,Intermédiaire,Cyber Security Architect,France,41933.92916666667
2023,Senior,Security DevOps Engineer,États-Unis,154604.1666666667
2023,Senior,Cyber Security Specialist,Pologne,42141.325000000004
2023,Senior,Lead Information Security Engineer,États-Unis,114633.33333333333
2023,Intermédiaire,Incident Response Analyst,Japon,35012.94166666667
2023,Intermédiaire,Penetration Tester,Tchéquie,33341.708333333336
2023,Senior,Vulnerability Management Engineer,Canada,152341.6666666667
2022,Intermédiaire,Cyber Threat Analyst,France,42788.4
2023,Senior,Cyber Security Analyst,Suède,34140.370833333334
2023,Senior,Security Consultant,Allemagne,73283.12916666667
2023,Débutant,Penetration Tester,France,33384.69583333334
2023,Débutant,Cloud Cyber Security Analyst,États-Unis,37708.333333333336
2023,Senior,Product Security Manager,États-Unis,113125.0
2023,Intermédiaire,Systems Security Engineer,États-Unis,70514.58333333334
2023,Intermédiaire,Cyber Security Analyst,Canada,39111.8375
2023,Débutant,Cyber Threat Analyst,Royaume-Uni,26395.833333333332
2023,Débutant,Detection and Response Engineer,Slovénie,75416.66666666667
2023,Intermédiaire,Information Security Specialist,Malaisie,14118.0
2021,Intermédiaire,Security Incident Response Engineer,Philippines,21196.608333333334
2023,Senior,Cyber Program Manager,Canada,45250.0
2023,Intermédiaire,Cyber Security Architect,Canada,44698.70416666667
2023,Intermédiaire,Cyber Security Consultant,Portugal,19541.966666666667
2023,Senior,Information Security Architect,États-Unis,207395.83333333334
2022,Intermédiaire,Information Systems Security Engineer,États-Unis,88237.5
2022,Senior,Security Operations Team Lead,Royaume-Uni,80326.29166666667
2023,Débutant,Cyber Security Analyst,Portugal,13679.075000000003
2022,Senior,Application Security Engineer,Allemagne,59428.333333333336
2023,Senior,IT Security Manager,Irlande,96082.34166666667
2023,Senior,Lead Security Engineer,États-Unis,48855.67083333334
2022,Senior,Infrastructure Security Engineer,États-Unis,62217.99583333334
2023,Débutant,Cloud Security Engineer,Inde,23845.24166666667
2023,Intermédiaire,Application Security Engineer,Grèce,22269.787500000002
2022,Intermédiaire,Cyber Security Consultant,Grèce,23295.454166666666
2023,Intermédiaire,Cyber Security Analyst,Suisse,77295.29583333334
2022,Débutant,Cyber Security Engineer,Danemark,53680.075000000004
2023,Senior,Cyber Security Researcher,États-Unis,165916.6666666667
2023,Débutant,Application Security Analyst,Nigeria,37708.333333333336
2023,Senior,Penetration Testing Engineer,Irlande,127024.29166666669
2022,Senior,Information Security Engineer,Croatie,15847.304166666669
2022,Senior,Security Incident Response Engineer,États-Unis,181000.0
2022,Senior,Information Security Lead,Hongrie,40725.00000000001
2022,Senior,Security Engineering Manager,États-Unis,162145.83333333334
2022,Débutant,Cyber Threat Intelligence Analyst,Émirats arabes unis,75416.66666666667
2022,Intermédiaire,Information Security Consultant,Canada,57930.55833333334
2022,Débutant,Data Security Analyst,États-Unis,28658.333333333332
2022,Intermédiaire,Application Security Engineer,Inde,13575.0
2022,Senior,DevOps Security Engineer,Allemagne,79237.27500000001
2022,Intermédiaire,Cyber Security Analyst,Espagne,30902.733333333337
2022,Intermédiaire,Network Security Engineer,Espagne,34864.370833333334
2022,Intermédiaire,Cyber Security Consultant,France,47145.975000000006
2022,Intermédiaire,Information Security Engineer,Allemagne,45957.40833333333
2022,Senior,Information Security Lead,Royaume-Uni,83576.75000000001
2022,Senior,DLP Security Engineer,Tchéquie,33937.50000000001
2022,Intermédiaire,Cyber Security Analyst,Australie,72133.02500000001
2022,Senior,Security Solutions Architect,Canada,66910.42083333334
2022,Débutant,Software Security Engineer,France,29317.475000000002
2022,Débutant,Application Security Analyst,Finlande,27732.970833333336
2022,Senior,IT Security Manager,Espagne,55465.94166666667
2022,Senior,Security DevOps Engineer,Espagne,52296.93333333334
2022,Senior,Application Security Architect,Irlande,92708.20000000001
2022,Intermédiaire,Cyber Security Architect,Royaume-Uni,74289.94166666667
2022,Débutant,Vulnerability Researcher,Canada,46344.29583333334
2022,Intermédiaire,Security Consultant,Inde,11988.987500000001
2022,Débutant,IT Security Specialist,États-Unis,46758.333333333336
2021,Senior,Corporate Security Engineer,États-Unis,113125.0
2022,Intermédiaire,IT Security Specialist,Paraguay,18854.166666666668
2022,Senior,Information System Security Engineer,États-Unis,82958.33333333334
2022,Cadre supérieur,Director of Information Security,Suède,84932.74166666667
2022,Senior,Information Security Compliance Lead,États-Unis,105583.33333333333
2022,Intermédiaire,Penetration Testing Engineer,Chypre,31694.608333333337
2022,Débutant,Information Security Compliance Analyst,États-Unis,35295.00000000001
2022,Intermédiaire,IT Security Engineer,Espagne,21394.2
2022,Intermédiaire,IT Security Analyst,Brésil,36489.6
2022,Débutant,Cyber Security Analyst,Botswana,90500.0
2022,Cadre supérieur,Application Security Architect,États-Unis,237562.5
2021,Intermédiaire,Information Security Compliance Analyst,Royaume-Uni,57052.708333333336
2022,Cadre supérieur,Information Security Compliance Manager,Singapour,271500.00000000006
2022,Senior,Application Security Specialist,États-Unis,64104.16666666668
2022,Cadre supérieur,Information Security Officer,Émirats arabes unis,226250.0
2022,Senior,Cyber Security Engineer,Canada,73398.51666666668
2022,Senior,Principal Application Security Engineer,États-Unis,178737.5
2022,Intermédiaire,Cloud Security Engineer,Canada,86896.59166666667
2022,Débutant,SOC Analyst,Suisse,67115.55416666667
2022,Intermédiaire,Information Security Compliance Lead,Danemark,47928.80000000001
2022,Senior,Threat Hunter,Suisse,113125.0
2022,Senior,IT Security Engineer,États-Unis,109354.16666666667
2022,Cadre supérieur,Cloud Security Engineering Manager,Chili,37708.333333333336
2022,Débutant,Application Security Analyst,Suisse,39618.637500000004
2022,Intermédiaire,Detection Engineer,Espagne,31694.608333333337
2022,Débutant,IT Security Analyst,Australie,36589.15
2022,Intermédiaire,Staff Application Security Engineer,France,95085.33333333333
2021,Débutant,Information Security Engineer,Italie,22286.37916666667
2022,Cadre supérieur,Information Security Compliance Manager,États-Unis,135750.00000000003
2022,Débutant,Azure Security Engineer,États-Unis,45250.0
2022,Intermédiaire,IT Security Manager,France,95085.33333333333
2022,Senior,Information Security Manager,Brésil,15346.5375
2022,Intermédiaire,Computer Forensic Software Engineer,États-Unis,92008.33333333333
2022,Débutant,Cyber Security Analyst,Allemagne,36052.93750000001
2022,Intermédiaire,Security Operations Engineer,France,59428.333333333336
2022,Cadre supérieur,Application Security Analyst,États-Unis,195329.16666666666
2022,Intermédiaire,Penetration Tester,Roumanie,28223.933333333334
2022,Senior,Application Security Engineer,Roumanie,33279.86666666667
2022,Intermédiaire,Information Security Engineer,Roumanie,33937.50000000001
2022,Senior,Security Researcher,Antarctique,43787.67083333334
2022,Débutant,Application Security Analyst,Îles Åland,37708.333333333336
2022,Intermédiaire,Cyber Security Engineer,Inde,309208.3333333334
2022,Intermédiaire,Lead Security Engineer,Royaume-Uni,55717.833333333336
2022,Intermédiaire,Cyber Security Specialist,Allemagne,71314.00000000001
2021,Senior,Cyber Security Researcher,Brésil,44035.791666666664
2022,Cadre supérieur,Information Security Officer,Slovénie,38034.13333333334
2021,Débutant,Security Operations Analyst,Allemagne,40115.63333333334
2021,Senior,Lead Security Engineer,Espagne,75774.14166666668
2021,Cadre supérieur,Cyber Security Architect,Croatie,37708.333333333336
2022,Débutant,Digital Forensics Analyst,Canada,62565.66666666668
2022,Débutant,Application Security Analyst,Canada,41420.34166666667
2021,Senior,Incident Response Analyst,Australie,84900.31250000001
2021,Intermédiaire,Azure Security Engineer,Royaume-Uni,58505.23333333334
2022,Senior,IT Security Manager,Suède,70777.03333333334
2022,Senior,Threat Hunting Lead,Hongrie,46004.166666666664
2021,Intermédiaire,Cyber Threat Analyst,Allemagne,74882.71666666667
2022,Senior,Security Researcher,Israël,107687.45833333333
2022,Senior,Cyber Security Engineer,Espagne,30110.104166666668
2022,Cadre supérieur,Information Security Officer,Italie,198094.69583333333
2020,Intermédiaire,Incident Response Lead,Irlande,32684.075
2022,Senior,Security Engineering Manager,Pakistan,15083.333333333334
2022,Débutant,Cyber Threat Intelligence Analyst,Royaume-Uni,47360.15833333333
2022,Senior,Information Security Manager,Norvège,92862.80416666668
2021,Senior,Security Engineering Manager,Norvège,74169.27500000001
2022,Débutant,Cyber Threat Intelligence Analyst,France,28921.537500000002
2022,Senior,Threat Intelligence Response Analyst,États-Unis,165916.6666666667
2021,Débutant,SOC Analyst,Portugal,28526.354166666668
2022,Débutant,Cloud Security Architect,Royaume-Uni,62217.99583333334
2022,Senior,Enterprise Security Engineer,États-Unis,98041.66666666667
2022,Intermédiaire,Ethical Hacker,Norvège,54874.67500000001
2022,Cadre supérieur,Information Security Officer,Brésil,43787.67083333334
2022,Cadre supérieur,Threat Intelligence Response Analyst,Russie,226250.0
2022,Senior,Incident Response Lead,Indonésie,25386.00416666667
2022,Débutant,Information Security Engineer,France,32487.237500000003
2022,Cadre supérieur,Head of Security,Brésil,52545.05416666667
2022,Senior,DevOps Security Engineer,Brésil,26272.150000000005
2021,Débutant,Cyber Security Analyst,Émirats arabes unis,30166.666666666668
2021,Senior,Information Security Architect,Irlande,89146.27083333333
2021,Senior,Information Security Analyst,Suisse,164967.92500000002
2022,Senior,Cyber Security Analyst,Brésil,26272.150000000005
2022,Senior,DevOps Security Engineer,Canada,69516.82083333335
2021,Senior,Cyber Security Architect,Pays-Bas,98061.27500000001
2021,Senior,Cyber Security Specialist,France,34767.083333333336
2021,Intermédiaire,Cyber Security Specialist,Estonie,48139.2125
2022,Débutant,Cyber Threat Analyst,Canada,74662.50000000001
2022,Intermédiaire,Cyber Security Analyst,Irlande,63389.97083333333
2022,Débutant,Information Systems Security Engineer,Singapour,33183.333333333336
2021,Intermédiaire,Software Security Engineer,États-Unis,241333.33333333334
2021,Intermédiaire,Cyber Security Architect,Suisse,86607.74583333333
2021,Intermédiaire,Cloud Security Engineer,Russie,75416.66666666667
2021,Senior,Product Security Engineer,Espagne,75774.14166666668
2021,Débutant,Cyber Security Analyst,Kenya,75416.66666666667
2021,Intermédiaire,IT Security Engineer,Grèce,20503.529166666667
2021,Débutant,DevSecOps Engineer,Estonie,24069.229166666668
2021,Senior,Information Security Manager,Portugal,45018.47083333333
2021,Débutant,Cyber Security Analyst,Pays-Bas,66859.89166666668
2021,Senior,Information Security Manager,Inde,32636.562500000004
2021,Intermédiaire,Cyber Security Analyst,Inde,32636.562500000004
2021,Cadre supérieur,Head of Security,Australie,192440.70833333334
2020,Débutant,Cyber Security Analyst,Danemark,46151.229166666664
2021,Intermédiaire,Information Security Manager,Australie,91692.33750000001
2021,Senior,Cyber Security Analyst,Serbie,60333.333333333336
2020,Senior,Staff Application Security Engineer,États-Unis,135750.00000000003
2021,Senior,Cyber Security Analyst,Slovénie,42789.90833333333
2020,Senior,Security Engineering Manager,Argentine,20362.500000000004
2021,Débutant,SOC Analyst,Nouvelle-Zélande,34653.958333333336
2021,Senior,Information Security Manager,Espagne,35658.50833333334
2021,Senior,Principal Cloud Security Engineer,États-Unis,98041.66666666667
2021,Intermédiaire,IT Security Engineer,Hongrie,25655.24166666667
2021,Débutant,Incident Response Analyst,Nouvelle-Zélande,37319.93750000001
2020,Intermédiaire,Information Security Manager,Irlande,60207.387500000004
2020,Intermédiaire,Information Security Analyst,Danemark,38692.520833333336
2021,Intermédiaire,Information Security Architect,Allemagne,64185.61666666667
2021,Débutant,Information Security Officer,Belgique,25674.095833333336
2021,Intermédiaire,Cyber Security Analyst,Afrique du Sud,33050.6
2021,Intermédiaire,Penetration Tester,Suisse,90732.28333333334
2021,Senior,Information Security Officer,Argentine,67875.00000000001
2021,Senior,Cloud Security Engineer,Îles mineures éloignées des États-Unis,72185.06250000001
2021,Débutant,Penetration Tester,Luxembourg,37441.35833333334
2021,Senior,Corporate Infrastructure Security Engineer,Australie,79240.29166666667
2021,Senior,Incident Response Manager,Australie,87729.94583333335
2020,Senior,Cloud Security Architect,Arabie saoudite,75416.66666666667
2021,Cadre supérieur,Information Security Architect,Canada,102261.98333333334
2021,Débutant,Application Security Engineer,Afghanistan,60333.333333333336
2020,Cadre supérieur,Head of Security,Suisse,140642.27916666667
2020,Intermédiaire,Product Security Engineer,Danemark,48458.979166666664
